,Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
32022,3670,Monica,neutral,"All right, that I'll retract.",0.0
32023,3671,Monica,anger,The waiter carried the breadsticks in his pants!,1.0
32024,3671,Allesandro,neutral,"Well, you said that we except the",0.0
32025,3671,Monica,neutral,"All right, that I'll retract.",0.0
32026,3671,Monica,disgust,"But I stand by my review, I know food and that wasn't it.",1.0
32027,3672,Monica,anger,The waiter carried the breadsticks in his pants!,0.0
32028,3672,Allesandro,neutral,"Well, you said that we except the",0.0
32029,3672,Monica,neutral,"All right, that I'll retract.",0.0
32030,3672,Monica,disgust,"But I stand by my review, I know food and that wasn't it.",0.0
32031,3672,Monica,disgust,You're marinara sauce tasted like tomato juice!,1.0
32032,3672,Monica,disgust,You should serve it with vodka and a piece of celery.,1.0
32033,3672,Allesandro,anger,"Hey! I'm proud of that sauce, it's delicious.",0.0
32034,3673,Monica,anger,The waiter carried the breadsticks in his pants!,0.0
32035,3673,Allesandro,neutral,"Well, you said that we except the",0.0
32036,3673,Monica,neutral,"All right, that I'll retract.",0.0
32037,3673,Monica,disgust,"But I stand by my review, I know food and that wasn't it.",0.0
32038,3673,Monica,disgust,You're marinara sauce tasted like tomato juice!,0.0
32039,3673,Monica,disgust,You should serve it with vodka and a piece of celery.,0.0
32040,3673,Allesandro,anger,"Hey! I'm proud of that sauce, it's delicious.",1.0
32041,3673,Monica,surprise,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,0.0
32042,3674,Monica,anger,The waiter carried the breadsticks in his pants!,0.0
32043,3674,Allesandro,neutral,"Well, you said that we except the",0.0
32044,3674,Monica,neutral,"All right, that I'll retract.",0.0
32045,3674,Monica,disgust,"But I stand by my review, I know food and that wasn't it.",0.0
32046,3674,Monica,disgust,You're marinara sauce tasted like tomato juice!,0.0
32047,3674,Monica,disgust,You should serve it with vodka and a piece of celery.,0.0
32048,3674,Allesandro,anger,"Hey! I'm proud of that sauce, it's delicious.",0.0
32049,3674,Monica,surprise,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,0.0
32050,3674,Allesandro,neutral,Lebanon.,1.0
32051,3675,Monica,anger,The waiter carried the breadsticks in his pants!,0.0
32052,3675,Allesandro,neutral,"Well, you said that we except the",0.0
32053,3675,Monica,neutral,"All right, that I'll retract.",0.0
32054,3675,Monica,disgust,"But I stand by my review, I know food and that wasn't it.",0.0
32055,3675,Monica,disgust,You're marinara sauce tasted like tomato juice!,0.0
32056,3675,Monica,disgust,You should serve it with vodka and a piece of celery.,0.0
32057,3675,Allesandro,anger,"Hey! I'm proud of that sauce, it's delicious.",0.0
32058,3675,Monica,surprise,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,1.0
32059,3675,Allesandro,neutral,Lebanon.,0.0
32060,3675,Monica,anger,"Hand me those tomatoes, I'm gonna show you what it should taste like! Come on, hand me them.",0.0
32061,3676,Phoebe,neutral,"Okay, then what happened?",0.0
32062,3676,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,1.0
32063,3677,Phoebe,neutral,"Okay, then what happened?",0.0
32064,3677,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32065,3677,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32066,3677,Phoebe,anger,Nothing!   This is not over!,1.0
32067,3677,Ross,anger,No! No! No!,0.0
32068,3678,Phoebe,neutral,"Okay, then what happened?",0.0
32069,3678,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32070,3678,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32071,3678,Phoebe,anger,Nothing!   This is not over!,0.0
32072,3678,Ross,anger,No! No! No!,1.0
32073,3678,Phoebe,surprise,What?!,0.0
32074,3679,Phoebe,neutral,"Okay, then what happened?",0.0
32075,3679,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32076,3679,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32077,3679,Phoebe,anger,Nothing!   This is not over!,0.0
32078,3679,Ross,anger,No! No! No!,0.0
32079,3679,Phoebe,surprise,What?!,0.0
32080,3679,Ross,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",1.0
32081,3680,Phoebe,neutral,"Okay, then what happened?",0.0
32082,3680,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32083,3680,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32084,3680,Phoebe,anger,Nothing!   This is not over!,0.0
32085,3680,Ross,anger,No! No! No!,0.0
32086,3680,Phoebe,surprise,What?!,0.0
32087,3680,Ross,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",0.0
32088,3680,Joey,neutral,All right! Everybody ready to go to the movies?,0.0
32089,3680,Ross,sadness,"Uh actually, I think I'm gonna skip it.",1.0
32090,3680,Joey,surprise,Really?,0.0
32091,3681,Phoebe,neutral,"Okay, then what happened?",0.0
32092,3681,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32093,3681,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32094,3681,Phoebe,anger,Nothing!   This is not over!,0.0
32095,3681,Ross,anger,No! No! No!,0.0
32096,3681,Phoebe,surprise,What?!,0.0
32097,3681,Ross,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",0.0
32098,3681,Joey,neutral,All right! Everybody ready to go to the movies?,0.0
32099,3681,Ross,sadness,"Uh actually, I think I'm gonna skip it.",0.0
32100,3681,Joey,surprise,Really?,0.0
32101,3681,Ross,sadness,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",1.0
32102,3681,Joey,neutral,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",0.0
32103,3682,Phoebe,neutral,"Okay, then what happened?",0.0
32104,3682,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32105,3682,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32106,3682,Phoebe,anger,Nothing!   This is not over!,0.0
32107,3682,Ross,anger,No! No! No!,0.0
32108,3682,Phoebe,surprise,What?!,0.0
32109,3682,Ross,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",0.0
32110,3682,Joey,neutral,All right! Everybody ready to go to the movies?,0.0
32111,3682,Ross,sadness,"Uh actually, I think I'm gonna skip it.",0.0
32112,3682,Joey,surprise,Really?,0.0
32113,3682,Ross,sadness,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",0.0
32114,3682,Joey,neutral,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",1.0
32115,3682,Ross,neutral,"That's okay, Joe.",0.0
32116,3683,Phoebe,neutral,"Okay, then what happened?",0.0
32117,3683,Phoebe,anger,Ohh. Uh-huh. Uh-huh.  You'll get your turn!,0.0
32118,3683,Ross,neutral,"Hey Pheebs, what's going on?",0.0
32119,3683,Phoebe,anger,Nothing!   This is not over!,0.0
32120,3683,Ross,anger,No! No! No!,0.0
32121,3683,Phoebe,surprise,What?!,0.0
32122,3683,Ross,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in  Actually, thanks!",0.0
32123,3683,Joey,neutral,All right! Everybody ready to go to the movies?,0.0
32124,3683,Ross,sadness,"Uh actually, I think I'm gonna skip it.",0.0
32125,3683,Joey,surprise,Really?,0.0
32126,3683,Ross,sadness,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",0.0
32127,3683,Joey,neutral,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",0.0
32128,3683,Ross,neutral,"That's okay, Joe.",0.0
32129,3683,Joey,neutral,"All right, let's go Pheebs.",0.0
32130,3683,Ross,surprise,Oh God!,0.0
32131,3684,Chandler,joy,That was amazing.,1.0
32132,3684,Monica,neutral,I know.,1.0
32133,3684,Monica,joy,"Hey, do you realize we may have just changed our lives forever?",1.0
32134,3685,Chandler,joy,That was amazing.,0.0
32135,3685,Monica,neutral,I know.,0.0
32136,3685,Monica,joy,"Hey, do you realize we may have just changed our lives forever?",0.0
32137,3685,Monica,joy,We may have just started a family.,0.0
32138,3685,Monica,joy,"Nine months from now we can be here, having our own baby.",0.0
32139,3685,Chandler,neutral,"And if not, we got to do it on a bucket.",1.0
32140,3686,Chandler,anger,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,0.0
32141,3686,Ross,surprise,I knew it!,1.0
32142,3686,Ross,anger,I knew it!,1.0
32143,3687,Chandler,anger,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,0.0
32144,3687,Ross,surprise,I knew it!,0.0
32145,3687,Ross,anger,I knew it!,0.0
32146,3687,Ross,anger,I always knew she liked him!,0.0
32147,3687,Ross,anger,"Y'know, she'd say no, but here we are!",0.0
32148,3687,Ross,neutral,Right?,1.0
32149,3688,Chandler,anger,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,0.0
32150,3688,Ross,surprise,I knew it!,0.0
32151,3688,Ross,anger,I knew it!,0.0
32152,3688,Ross,anger,I always knew she liked him!,0.0
32153,3688,Ross,anger,"Y'know, she'd say no, but here we are!",1.0
32154,3688,Ross,neutral,Right?,0.0
32155,3688,Ross,anger,"We just broke up, first thing she does!",1.0
32156,3689,Chandler,anger,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,0.0
32157,3689,Ross,surprise,I knew it!,0.0
32158,3689,Ross,anger,I knew it!,0.0
32159,3689,Ross,anger,I always knew she liked him!,0.0
32160,3689,Ross,anger,"Y'know, she'd say no, but here we are!",0.0
32161,3689,Ross,neutral,Right?,0.0
32162,3689,Ross,anger,"We just broke up, first thing she does!",0.0
32163,3689,Chandler,neutral,You didn't just break up.,1.0
32164,3690,Chandler,anger,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!,0.0
32165,3690,Ross,surprise,I knew it!,0.0
32166,3690,Ross,anger,I knew it!,0.0
32167,3690,Ross,anger,I always knew she liked him!,0.0
32168,3690,Ross,anger,"Y'know, she'd say no, but here we are!",0.0
32169,3690,Ross,neutral,Right?,0.0
32170,3690,Ross,anger,"We just broke up, first thing she does!",0.0
32171,3690,Chandler,neutral,You didn't just break up.,0.0
32172,3690,Ross,anger,"Hey, it's been like three weeks!",0.0
32173,3690,Chandler,disgust,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,1.0
32174,3691,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32175,3691,Rachel,joy,Oh yeah!,0.0
32176,3691,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",1.0
32177,3692,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32178,3692,Rachel,joy,Oh yeah!,0.0
32179,3692,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32180,3692,Ross,neutral,"Well, there's this one thing Okay,  here goes.",1.0
32181,3693,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32182,3693,Rachel,joy,Oh yeah!,0.0
32183,3693,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32184,3693,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32185,3693,Ross,surprise,I made a promise that--Oh hey!,1.0
32186,3694,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32187,3694,Rachel,joy,Oh yeah!,0.0
32188,3694,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32189,3694,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32190,3694,Ross,surprise,I made a promise that--Oh hey!,0.0
32191,3694,Rachel,neutral,What?,1.0
32192,3695,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32193,3695,Rachel,joy,Oh yeah!,0.0
32194,3695,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32195,3695,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32196,3695,Ross,surprise,I made a promise that--Oh hey!,0.0
32197,3695,Rachel,neutral,What?,0.0
32198,3695,Ross,surprise,You're nose is bleeding!,1.0
32199,3695,Rachel,sadness,Oh God.,0.0
32200,3696,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32201,3696,Rachel,joy,Oh yeah!,0.0
32202,3696,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32203,3696,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32204,3696,Ross,surprise,I made a promise that--Oh hey!,0.0
32205,3696,Rachel,neutral,What?,0.0
32206,3696,Ross,surprise,You're nose is bleeding!,1.0
32207,3696,Rachel,sadness,Oh God.,1.0
32208,3696,Rachel,sadness,No!,1.0
32209,3696,Rachel,anger,Oh not again!,1.0
32210,3697,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32211,3697,Rachel,joy,Oh yeah!,0.0
32212,3697,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32213,3697,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32214,3697,Ross,surprise,I made a promise that--Oh hey!,0.0
32215,3697,Rachel,neutral,What?,0.0
32216,3697,Ross,surprise,You're nose is bleeding!,0.0
32217,3697,Rachel,sadness,Oh God.,0.0
32218,3697,Rachel,sadness,No!,0.0
32219,3697,Rachel,anger,Oh not again!,1.0
32220,3697,Rachel,sadness,This-this happened when my grandfather died.,1.0
32221,3698,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32222,3698,Rachel,joy,Oh yeah!,0.0
32223,3698,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32224,3698,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32225,3698,Ross,surprise,I made a promise that--Oh hey!,0.0
32226,3698,Rachel,neutral,What?,0.0
32227,3698,Ross,surprise,You're nose is bleeding!,0.0
32228,3698,Rachel,sadness,Oh God.,0.0
32229,3698,Rachel,sadness,No!,0.0
32230,3698,Rachel,anger,Oh not again!,0.0
32231,3698,Rachel,sadness,This-this happened when my grandfather died.,0.0
32232,3698,Rachel,disgust,It's ugh!,1.0
32233,3699,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32234,3699,Rachel,joy,Oh yeah!,0.0
32235,3699,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32236,3699,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32237,3699,Ross,surprise,I made a promise that--Oh hey!,0.0
32238,3699,Rachel,neutral,What?,0.0
32239,3699,Ross,surprise,You're nose is bleeding!,0.0
32240,3699,Rachel,sadness,Oh God.,0.0
32241,3699,Rachel,sadness,No!,0.0
32242,3699,Rachel,anger,Oh not again!,0.0
32243,3699,Rachel,sadness,This-this happened when my grandfather died.,0.0
32244,3699,Rachel,disgust,It's ugh!,0.0
32245,3699,Rachel,sadness,Sorry.,1.0
32246,3700,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32247,3700,Rachel,joy,Oh yeah!,0.0
32248,3700,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32249,3700,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32250,3700,Ross,surprise,I made a promise that--Oh hey!,0.0
32251,3700,Rachel,neutral,What?,0.0
32252,3700,Ross,surprise,You're nose is bleeding!,0.0
32253,3700,Rachel,sadness,Oh God.,0.0
32254,3700,Rachel,sadness,No!,0.0
32255,3700,Rachel,anger,Oh not again!,0.0
32256,3700,Rachel,sadness,This-this happened when my grandfather died.,0.0
32257,3700,Rachel,disgust,It's ugh!,0.0
32258,3700,Rachel,sadness,Sorry.,0.0
32259,3700,Rachel,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",1.0
32260,3701,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32261,3701,Rachel,joy,Oh yeah!,0.0
32262,3701,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32263,3701,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32264,3701,Ross,surprise,I made a promise that--Oh hey!,0.0
32265,3701,Rachel,neutral,What?,0.0
32266,3701,Ross,surprise,You're nose is bleeding!,0.0
32267,3701,Rachel,sadness,Oh God.,0.0
32268,3701,Rachel,sadness,No!,0.0
32269,3701,Rachel,anger,Oh not again!,0.0
32270,3701,Rachel,sadness,This-this happened when my grandfather died.,0.0
32271,3701,Rachel,disgust,It's ugh!,0.0
32272,3701,Rachel,sadness,Sorry.,0.0
32273,3701,Rachel,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",1.0
32274,3701,Ross,neutral,Umm,0.0
32275,3702,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32276,3702,Rachel,joy,Oh yeah!,0.0
32277,3702,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32278,3702,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32279,3702,Ross,surprise,I made a promise that--Oh hey!,0.0
32280,3702,Rachel,neutral,What?,0.0
32281,3702,Ross,surprise,You're nose is bleeding!,0.0
32282,3702,Rachel,sadness,Oh God.,0.0
32283,3702,Rachel,sadness,No!,0.0
32284,3702,Rachel,anger,Oh not again!,0.0
32285,3702,Rachel,sadness,This-this happened when my grandfather died.,0.0
32286,3702,Rachel,disgust,It's ugh!,0.0
32287,3702,Rachel,sadness,Sorry.,1.0
32288,3702,Rachel,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",0.0
32289,3702,Ross,neutral,Umm,0.0
32290,3702,Rachel,sadness,Sorry. Sorry.,1.0
32291,3703,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32292,3703,Rachel,joy,Oh yeah!,0.0
32293,3703,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32294,3703,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32295,3703,Ross,surprise,I made a promise that--Oh hey!,0.0
32296,3703,Rachel,neutral,What?,0.0
32297,3703,Ross,surprise,You're nose is bleeding!,0.0
32298,3703,Rachel,sadness,Oh God.,0.0
32299,3703,Rachel,sadness,No!,0.0
32300,3703,Rachel,anger,Oh not again!,0.0
32301,3703,Rachel,sadness,This-this happened when my grandfather died.,0.0
32302,3703,Rachel,disgust,It's ugh!,0.0
32303,3703,Rachel,sadness,Sorry.,0.0
32304,3703,Rachel,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",0.0
32305,3703,Ross,neutral,Umm,0.0
32306,3703,Rachel,sadness,Sorry. Sorry.,0.0
32307,3703,Ross,sadness,"Okay, I uh, I can't see you anymore.",1.0
32308,3704,Ross,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",0.0
32309,3704,Rachel,joy,Oh yeah!,0.0
32310,3704,Ross,joy,"Well, y'know how I'm trying to work things out with Emily.",0.0
32311,3704,Ross,neutral,"Well, there's this one thing Okay,  here goes.",0.0
32312,3704,Ross,surprise,I made a promise that--Oh hey!,0.0
32313,3704,Rachel,neutral,What?,0.0
32314,3704,Ross,surprise,You're nose is bleeding!,0.0
32315,3704,Rachel,sadness,Oh God.,0.0
32316,3704,Rachel,sadness,No!,0.0
32317,3704,Rachel,anger,Oh not again!,0.0
32318,3704,Rachel,sadness,This-this happened when my grandfather died.,0.0
32319,3704,Rachel,disgust,It's ugh!,0.0
32320,3704,Rachel,sadness,Sorry.,0.0
32321,3704,Rachel,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",0.0
32322,3704,Ross,neutral,Umm,0.0
32323,3704,Rachel,sadness,Sorry. Sorry.,0.0
32324,3704,Ross,sadness,"Okay, I uh, I can't see you anymore.",1.0
32325,3704,Rachel,neutral,"Yeah, I know. It's ridiculous! I can't see you either.",0.0
32326,3705,Monica,fear,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,0.0
32327,3705,Rachel,neutral,"Hello, Chip.",0.0
32328,3705,Chip,joy,"Hey, Rach! How ya doin'?",0.0
32329,3705,Rachel,joy,I'm great! I'm great. I've got a great job at,1.0
32330,3706,Monica,fear,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,0.0
32331,3706,Rachel,neutral,"Hello, Chip.",0.0
32332,3706,Chip,joy,"Hey, Rach! How ya doin'?",0.0
32333,3706,Rachel,joy,I'm great! I'm great. I've got a great job at,0.0
32334,3706,Chip,neutral,"So ah, Monica ready yet?",1.0
32335,3707,Monica,fear,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,0.0
32336,3707,Rachel,neutral,"Hello, Chip.",0.0
32337,3707,Chip,joy,"Hey, Rach! How ya doin'?",0.0
32338,3707,Rachel,joy,I'm great! I'm great. I've got a great job at,0.0
32339,3707,Chip,neutral,"So ah, Monica ready yet?",1.0
32340,3707,Rachel,neutral,"She'll be out in a second. So, Chip, how's umm, Amy Welch?",0.0
32341,3708,Monica,fear,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,0.0
32342,3708,Rachel,neutral,"Hello, Chip.",0.0
32343,3708,Chip,joy,"Hey, Rach! How ya doin'?",0.0
32344,3708,Rachel,joy,I'm great! I'm great. I've got a great job at,0.0
32345,3708,Chip,neutral,"So ah, Monica ready yet?",0.0
32346,3708,Rachel,neutral,"She'll be out in a second. So, Chip, how's umm, Amy Welch?",1.0
32347,3708,Chip,surprise,"Amy Welch? Wow! I haven't seen her since... So, Monica about ready?",0.0
32348,3709,Ross,joy,"That's right, I love you! And-and I'm gonna play with you all the time.",0.0
32349,3709,Phoebe,surprise,How can you let him talk to your crotch like that?,0.0
32350,3709,Rachel,neutral,He's talking to the baby.,0.0
32351,3709,Phoebe,surprise,Ohh!,0.0
32352,3709,Phoebe,surprise,Okay!,0.0
32353,3709,Phoebe,surprise,"Okay, cause when-when he said, ""I can't wait to hear your first words,"" I thought, ""There's a trick.""",0.0
32354,3709,Rachel,neutral,"Okay. Well, I gotta go you guys. I'll see you later.",1.0
32355,3709,Phoebe,neutral,Okay.,0.0
32356,3710,Joey,surprise,"Oh my, oh my God!",0.0
32357,3710,Rachel,surprise,"Aw, it's unbelievable!",1.0
32358,3710,Rachel,surprise,Wow!,1.0
32359,3710,Rachel,surprise,She is kicking so much!,1.0
32360,3710,Rachel,joy,"Oh, she's like ummohwho's that kind of annoying girl soccer player?",0.0
32361,3711,Joey,surprise,"Oh my, oh my God!",0.0
32362,3711,Rachel,surprise,"Aw, it's unbelievable!",0.0
32363,3711,Rachel,surprise,Wow!,0.0
32364,3711,Rachel,surprise,She is kicking so much!,0.0
32365,3711,Rachel,joy,"Oh, she's like ummohwho's that kind of annoying girl soccer player?",1.0
32366,3711,Joey,neutral,Mia Hamm?,0.0
32367,3712,Joey,surprise,"Oh my, oh my God!",0.0
32368,3712,Rachel,surprise,"Aw, it's unbelievable!",0.0
32369,3712,Rachel,surprise,Wow!,1.0
32370,3712,Rachel,surprise,She is kicking so much!,1.0
32371,3712,Rachel,joy,"Oh, she's like ummohwho's that kind of annoying girl soccer player?",0.0
32372,3712,Joey,neutral,Mia Hamm?,0.0
32373,3712,Rachel,joy,Mia Hamm!,1.0
32374,3712,Joey,joy,Oh that's amazing.,1.0
32375,3713,Joey,surprise,"Oh my, oh my God!",0.0
32376,3713,Rachel,surprise,"Aw, it's unbelievable!",0.0
32377,3713,Rachel,surprise,Wow!,0.0
32378,3713,Rachel,surprise,She is kicking so much!,0.0
32379,3713,Rachel,joy,"Oh, she's like ummohwho's that kind of annoying girl soccer player?",0.0
32380,3713,Joey,neutral,Mia Hamm?,0.0
32381,3713,Rachel,joy,Mia Hamm!,0.0
32382,3713,Joey,joy,Oh that's amazing.,0.0
32383,3713,Rachel,surprise,Oh-oh!! One hand on the sheet Joe!,1.0
32384,3714,Joey,surprise,"Oh my, oh my God!",0.0
32385,3714,Rachel,surprise,"Aw, it's unbelievable!",0.0
32386,3714,Rachel,surprise,Wow!,0.0
32387,3714,Rachel,surprise,She is kicking so much!,0.0
32388,3714,Rachel,joy,"Oh, she's like ummohwho's that kind of annoying girl soccer player?",0.0
32389,3714,Joey,neutral,Mia Hamm?,0.0
32390,3714,Rachel,joy,Mia Hamm!,0.0
32391,3714,Joey,joy,Oh that's amazing.,0.0
32392,3714,Rachel,surprise,Oh-oh!! One hand on the sheet Joe!,1.0
32393,3714,Joey,surprise,Whoa-hey-oh! Sorry!,0.0
32394,3715,Chandler,neutral,"Okay, what do you guys think?",0.0
32395,3715,Ross,surprise,Dude!,1.0
32396,3715,Joey,sadness,I have never known love like this.,1.0
32397,3715,Chandler,surprise,You really like it?,0.0
32398,3716,Chandler,neutral,"Okay, what do you guys think?",0.0
32399,3716,Ross,surprise,Dude!,0.0
32400,3716,Joey,sadness,I have never known love like this.,0.0
32401,3716,Chandler,surprise,You really like it?,0.0
32402,3716,Ross,surprise,Dude! How-how did you write this?,1.0
32403,3716,Chandler,neutral,I stole Monica's and changed the name.,0.0
32404,3717,Chandler,neutral,"Okay, what do you guys think?",0.0
32405,3717,Ross,surprise,Dude!,0.0
32406,3717,Joey,sadness,I have never known love like this.,0.0
32407,3717,Chandler,surprise,You really like it?,0.0
32408,3717,Ross,surprise,Dude! How-how did you write this?,0.0
32409,3717,Chandler,neutral,I stole Monica's and changed the name.,1.0
32410,3717,Ross,neutral,You can't,0.0
32411,3718,Chandler,neutral,"Okay, what do you guys think?",0.0
32412,3718,Ross,surprise,Dude!,0.0
32413,3718,Joey,sadness,I have never known love like this.,0.0
32414,3718,Chandler,surprise,You really like it?,0.0
32415,3718,Ross,surprise,Dude! How-how did you write this?,0.0
32416,3718,Chandler,neutral,I stole Monica's and changed the name.,1.0
32417,3718,Ross,neutral,You can't,0.0
32418,3718,Joey,joy,If he goes first he can!,1.0
32419,3719,Ross,anger,Yeah!,0.0
32420,3719,Ross,neutral,"Anyway, I-I still think we should try to patch things up, y'know?",0.0
32421,3720,Ross,anger,Yeah!,0.0
32422,3720,Ross,neutral,"Anyway, I-I still think we should try to patch things up, y'know?",0.0
32423,3720,Ross,neutral,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",0.0
32424,3720,Joey,joy,Oh wow that's a great idea! And,0.0
32425,3720,Gunther,neutral,Here you go.,0.0
32426,3720,Joey,joy,"Hey-hey-hey-ho-ho, I got this one.",1.0
32427,3720,Joey,neutral,Here you go.,0.0
32428,3721,Joey,neutral,"Y'know, me and him do stuff all the time without you and you don't get all upset.",1.0
32429,3721,Ross,sadness,All the time?,0.0
32430,3721,Joey,anger,All the time!,1.0
32431,3722,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32432,3722,Cassie,neutral,I'm all done.,1.0
32433,3722,Ross,joy,Thank God.,0.0
32434,3723,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32435,3723,Cassie,neutral,I'm all done.,0.0
32436,3723,Ross,joy,Thank God.,0.0
32437,3723,Cassie,neutral,I guess the last time we really hung out was when our parents rented that beach house together.,1.0
32438,3723,Ross,neutral,Oh right.,0.0
32439,3724,Ross,neutral,"Cassie, how you-how you doin' on thathot dog.",0.0
32440,3724,Cassie,neutral,I'm all done.,0.0
32441,3724,Ross,joy,Thank God.,0.0
